#,ID,Source,Country,Group,Subject,Level,Question,Context,Answer Key,Option 1,Option 2,Option 3,Option 4,Option 5,is_few_shot
10640,10639,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,عند حدوث طفرة ينتج عنها تلف مستقبلات البروجسترون فإن ذلك يؤدى إلى,,C,زيادة سمك بطانة الرحم وزيادة نشاطه,غياب الخصائص الجنسية الثانوية فى الأنثى,عدم قدرة الرحم على الإحتفاظ بالجنين,منع الفص الأمامى من الغدة النخامية من إفراز هرمونى FSH - LH,,0
10641,10640,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,تمكن العلماء من سحب عينة من السائل الأمنيونى لتحرى إصابة الجنين بأمراض وراثية,,A,صح,خطأ,,,,0
10642,10641,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,أي مما يلي يصف قناة فالوب عند امرأة طبيعية؟,,D,أهداب القناة تتحرك تجاه المبيض,نهاية القناة أكثر اتساعا من بدايتها,بداية القناة ملتصقة بالمبيض,أهداب القناة تتحرك تجاه الرحم,,0
10643,10642,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,أى مما يلى يتحرك عكس توجيه أهداب قناة فالوب ؟,,B,البويضة المخصبة,الحيوانات المنوية,البويضة غير المخصبة,طور التوتية,,0
10644,10643,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,قامت إمرأة حامل فى توأم فى الشهر الثانى بعمل أشعة تليفزيونية سونار لمعرفة نوع الجنين فأخبرها الطبيب بأنها حامل فى طفلين ذكرين فى ضوء ذلك حدد ما سبب تكوين حالة التوأم لدى هذه المرأة,,A,إنقسام بويضة مخصبة بحيوان منوى,إنقسام بويضة مخصبة بحيوانين منويين,إخصاب بويضتين بحيوانين منويين مختلفين فى الصبغى الجنسى,إخصاب بويضة بحيوانين منويين لهما نفس الصبغى الجنسى,,0
10645,10644,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,أجرت سيدة عملية تعقيم جراحى بربط قناتى فالوب وبعد فترة تمكنت من إنجاب طفل كيف يمكن تفسير ذلك ؟,,D,إمكانية إعادة فتح قناتى فالوب,الإعتماد على زراعة الأنوية,حدوث الحمل طبيعيا,إستخدام تقنية أطفال الأنابيب,,0
10646,10645,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,يتكون الجهاز العظمى للجنين فى الشهر الثانى من الحمل,,B,صح,خطأ,,,,0
10647,10646,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,أي مما يلي يميز استخدام اللولب عن باقي وسائل منع الحمل الأخري ؟,,C,يؤثر علي عملية التبويض,لا يؤثر علي حدوث دورة الطمث,لا يمنع حدوث الانقسام الميوزي الثاني للبويضة,يمنع وصول الحيوانات المنوية للبويضة,,0
10648,10647,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,الأنابيب الحاملة للنطف توجد فى,,A,الخصية,القضيب,أول إجابتين,لا شئ مما سبق,,0
10649,10648,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,الطبقة الجرثومية الطلائية فى الأنابيب الحاملة للنطف تتكون من عدد من ..... الخلايا,,C,دائرى,كروى,مكعبى,سداسى,,0
10650,10649,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,ما الحالة التي يمكن علاجها باستخدام تقنية أطفال الأنابيب؟,,A,غياب الأهداب من قناة فالوب,استئصال رحم الأم,وصول الأم لسن توقف الطمث,استئصال المبيضين,,0
10651,10650,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,"إذا أجريت زراعة الأنوية فى كل من الضفادع و الفئران حتي الحصول علي فرد جديد كامل النمو , ما الخطوة التي يمكن الاستغناء عنها عند تكوين فرد جديد في الضفادع ؟",,A,تثبيت الأجنة في رحم الأم,نزع الأنوية من البويضات غير المخصبة,الحصول علي الأنوية من أجنة في مراحل مختلفة,زراعة الأنوية في بويضات منزوعة النواة,,0
10652,10651,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,كيف يمكن التأكد من نوع التوأم داخل رحم الأم فى الشهر الرابع من الحمل ؟,,B,جنس الجنين,المشيمة,التشابه فى الصفات,الكيس الجنينى,,0
10653,10652,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,حدوث الإخصاب,,D,يمنع تحلل البويضة,يمنع تحلل الجسم الأصفر لمدة 3 شهور,يتم فى التلت الأخير من قناة فالوب,أول إجابتين,,0
10654,10653,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,الهرمون المسئول بطريقة غير مباشرة عن إنماء بطانة الرحم,,A,FSH الهرمون المحوصل,LH الهرمون المصفر,أستروجين,بروجسترون,,0
10655,10654,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,يتغذى جنين التمساح من,,C,المشيمة,الحبل السرى,المح,أول إجابتين,,0
10656,10655,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,يعتبر الذكر عقيم فى حالة,,C,إحتباس الخصيتين داخل تجويف البطن,غياب الحيوانات المنوية تماما من السائل المنوى,غياب الخلايا المولدة من الحيوانات المنوية من الخصية,إزالة غدة البروستاتا جراحيا نتيجة ورم خبيث,,0
10657,10656,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,تسمى عملية نزع الجنين عمدا من الرحم بالإجهاض الطبيعى,,B,صح,خطأ,,,,0
10658,10657,https://www.ta3lemkonline.com/,Egypt,STEM,Biology,High,أى أشهر الحمل يبدأ خلالها تكوين المفاصل الليفية لجمجمة الجنين,,D,الثالث,الثانى,السابع,الخامس,,0
10659,10658,https://docs.google.com/forms/d/e/1FAIpQLSfZ0zE0i0WEuJpgVMSBFnM0YbKi_1PgpWJ-wojbfPC4FEZJpw/viewscore?chromeless=true&viewscore=AE0zAgC_qig05s28KnYOgsVD-osNsLm4ASYw2LhtwhdRF9YRTXPpeEEhH0KrSN5LZZ6IaaY,Egypt,STEM,Biology,High,"الإنزيم المسئول عن كسر الروابط الهيدروجينية فقط
",,C,"البلمرة
","دى أكسى ريبونيوكليز
","اللولب
","الربط
",,0
10660,10659,https://docs.google.com/forms/d/e/1FAIpQLSfZ0zE0i0WEuJpgVMSBFnM0YbKi_1PgpWJ-wojbfPC4FEZJpw/viewscore?chromeless=true&viewscore=AE0zAgC_qig05s28KnYOgsVD-osNsLm4ASYw2LhtwhdRF9YRTXPpeEEhH0KrSN5LZZ6IaaY,Egypt,STEM,Biology,High,-بعد ١٥ دقيقه من مهاجمه الفاج للبكتريا تتم عمليه,,A,التضاعف,التثبيت,الترجمه,التجمع,,0
10661,10660,https://docs.google.com/forms/d/e/1FAIpQLSfZ0zE0i0WEuJpgVMSBFnM0YbKi_1PgpWJ-wojbfPC4FEZJpw/viewscore?chromeless=true&viewscore=AE0zAgC_qig05s28KnYOgsVD-osNsLm4ASYw2LhtwhdRF9YRTXPpeEEhH0KrSN5LZZ6IaaY,Egypt,STEM,Biology,High,-بعد ٢٨ دقيقه من مهاجمه الفاج للبكتريا تتم عملية,,C,التضاعف,النسخ,الترجمه,,,0
10662,10661,https://docs.google.com/forms/d/e/1FAIpQLSfZ0zE0i0WEuJpgVMSBFnM0YbKi_1PgpWJ-wojbfPC4FEZJpw/viewscore?chromeless=true&viewscore=AE0zAgC_qig05s28KnYOgsVD-osNsLm4ASYw2LhtwhdRF9YRTXPpeEEhH0KrSN5LZZ6IaaY,Egypt,STEM,Biology,High,-الاساس العلمي الذي تم من خلاله تفسير تضاعف جزيء DNA,,A,شريط DNAيعمل كل منهما قالب لبناء الاخر,DNAيلتف على هيئه لولب مزدوج,شريطDNA يحتوي على 10 نيوكليدات في اللفه الواحده,جميع ما سبق,,0
10663,10662,https://docs.google.com/forms/d/e/1FAIpQLSfZ0zE0i0WEuJpgVMSBFnM0YbKi_1PgpWJ-wojbfPC4FEZJpw/viewscore?chromeless=true&viewscore=AE0zAgC_qig05s28KnYOgsVD-osNsLm4ASYw2LhtwhdRF9YRTXPpeEEhH0KrSN5LZZ6IaaY,Egypt,STEM,Biology,High,-التتابع ------هو تتابع لا يمثل اي شفره وراثيه ويتكرر حوالي ١٠٠٠٠٠مره في احد صبغيات الدروسوفيلا,,C,AGGAG,TCTCC,TCTTC,,,0
10664,10663,https://docs.google.com/forms/d/e/1FAIpQLSfZ0zE0i0WEuJpgVMSBFnM0YbKi_1PgpWJ-wojbfPC4FEZJpw/viewscore?chromeless=true&viewscore=AE0zAgC_qig05s28KnYOgsVD-osNsLm4ASYw2LhtwhdRF9YRTXPpeEEhH0KrSN5LZZ6IaaY,Egypt,STEM,Biology,High,-اليه عمل انزيم الربط تتمثل في ----وعددها----- انزيم,,B,اضافه قطعه نيوكليوتيد جديده في اتجاه٣_٥؛٢٠,"اضافه قواعد نيتروجينيه مكان القواعد المفقوده من احد شرطيDNA تتكامل مع الموجوده في الشريط المقابل,٢٠",نسخ الانواع الثلاثه من٢٠RNA,جميع ما سبق,,0
10665,10664,https://docs.google.com/forms/d/e/1FAIpQLSfZ0zE0i0WEuJpgVMSBFnM0YbKi_1PgpWJ-wojbfPC4FEZJpw/viewscore?chromeless=true&viewscore=AE0zAgC_qig05s28KnYOgsVD-osNsLm4ASYw2LhtwhdRF9YRTXPpeEEhH0KrSN5LZZ6IaaY,Egypt,STEM,Biology,High,-تحدث الطفره الحقيقيه في الخلايا الجنسيه بينما تحدث الطفره غير الحقيقيه في الخلايا الجسديه,,C,العباره الاولى صحيحه والثانيه خطا,العباره الاولى خطا والثانيه صحيحه,العبارتان صحيحتان,العبارتان خطا,,0
10666,10665,https://docs.google.com/forms/d/e/1FAIpQLSfZ0zE0i0WEuJpgVMSBFnM0YbKi_1PgpWJ-wojbfPC4FEZJpw/viewscore?chromeless=true&viewscore=AE0zAgC_qig05s28KnYOgsVD-osNsLm4ASYw2LhtwhdRF9YRTXPpeEEhH0KrSN5LZZ6IaaY,Egypt,STEM,Biology,High,-عدد الكروموسومات الجسديه في خلايا انثى تيرنر يساوي ٤٥كرموسوم,,B,صح,خطأ,,,,0
10667,10666,https://docs.google.com/forms/d/e/1FAIpQLSfZ0zE0i0WEuJpgVMSBFnM0YbKi_1PgpWJ-wojbfPC4FEZJpw/viewscore?chromeless=true&viewscore=AE0zAgC_qig05s28KnYOgsVD-osNsLm4ASYw2LhtwhdRF9YRTXPpeEEhH0KrSN5LZZ6IaaY,Egypt,STEM,Biology,High,-بعض اجزاء DNAالتي لا تمثل شفره يكون لها اهميه احيانا,,A,صح,خطأ,,,,0
10668,10667,https://docs.google.com/forms/d/e/1FAIpQLSfZ0zE0i0WEuJpgVMSBFnM0YbKi_1PgpWJ-wojbfPC4FEZJpw/viewscore?chromeless=true&viewscore=AE0zAgC_qig05s28KnYOgsVD-osNsLm4ASYw2LhtwhdRF9YRTXPpeEEhH0KrSN5LZZ6IaaY,Egypt,STEM,Biology,High,-في لولب DNAالمزدوج+A+T=C+G دائما,,B,صح,خطأ,,,,0
10669,10668,https://docs.google.com/forms/d/e/1FAIpQLSfZ0zE0i0WEuJpgVMSBFnM0YbKi_1PgpWJ-wojbfPC4FEZJpw/viewscore?chromeless=true&viewscore=AE0zAgC_qig05s28KnYOgsVD-osNsLm4ASYw2LhtwhdRF9YRTXPpeEEhH0KrSN5LZZ6IaaY,Egypt,STEM,Biology,High,-عدد الكروموسومات في الامشاج قد يساوي عدد الكروموسومات في الخلايا الجسديه للنفس الكائن,,A,صح,خطأ,,,,0
10670,10669,https://docs.google.com/forms/d/e/1FAIpQLSfZ0zE0i0WEuJpgVMSBFnM0YbKi_1PgpWJ-wojbfPC4FEZJpw/viewscore?chromeless=true&viewscore=AE0zAgC_qig05s28KnYOgsVD-osNsLm4ASYw2LhtwhdRF9YRTXPpeEEhH0KrSN5LZZ6IaaY,Egypt,STEM,Biology,High,-تعمل بعض الجينات في الخليه ويتعطل البعض الاخر بسبب,,C,وجود البروتينات غير الهستونيه التركيبيه في الكروماتين,وجود البروتينات الهستونيه التركيبيه في النيوكليوسوم,وجود البروتينات غير الهستونيه التنظيميه في النواه,وجود انزيمات الاصلاح بالخليه,,0
10671,10670,https://docs.google.com/forms/d/e/1FAIpQLSfZ0zE0i0WEuJpgVMSBFnM0YbKi_1PgpWJ-wojbfPC4FEZJpw/viewscore?chromeless=true&viewscore=AE0zAgC_qig05s28KnYOgsVD-osNsLm4ASYw2LhtwhdRF9YRTXPpeEEhH0KrSN5LZZ6IaaY,Egypt,STEM,Biology,High,-يختلف تغيير ترتيب الجينات على الصبغي عن تغيير تركيب الجينات الموجوده فيه من حيث نوع الطفره,,B,الاولى صبغيه تركيبيه والثانيه صبغيه عديه,الاولى صبغيه تركيبيه والثانيه جينيه,الاولى جينيه والثانيه صبغيه تركيبيه,,,0
10672,10671,https://docs.google.com/forms/d/e/1FAIpQLSfZ0zE0i0WEuJpgVMSBFnM0YbKi_1PgpWJ-wojbfPC4FEZJpw/viewscore?chromeless=true&viewscore=AE0zAgC_qig05s28KnYOgsVD-osNsLm4ASYw2LhtwhdRF9YRTXPpeEEhH0KrSN5LZZ6IaaY,Egypt,STEM,Biology,High,بروتينات لها نفس عدد ونوع وتركيب عدد سلاسل الببتيد فان اختلاف الخواص بينهما يرجع الى,,B,الروابط الببتيديه و الشكل الفراغي,الروابط الهيدروجينيه و الشكل الفراغي,الروابط التساهميه والرابطه الهيدروجينيه,,,0
10673,10672,https://docs.google.com/forms/d/e/1FAIpQLSfZ0zE0i0WEuJpgVMSBFnM0YbKi_1PgpWJ-wojbfPC4FEZJpw/viewscore?chromeless=true&viewscore=AE0zAgC_qig05s28KnYOgsVD-osNsLm4ASYw2LhtwhdRF9YRTXPpeEEhH0KrSN5LZZ6IaaY,Egypt,STEM,Biology,High,اذاحدث تلف للحمض النووي الخاص بفيروس الايدز,,C,يتم إصلاحه بأنزيم الربط,يتم إصلاحه بأنزيم البلمره والربط,لا يمكن اصلاحه,,,0
10674,10673,https://docs.google.com/forms/d/e/1FAIpQLSfZ0zE0i0WEuJpgVMSBFnM0YbKi_1PgpWJ-wojbfPC4FEZJpw/viewscore?chromeless=true&viewscore=AE0zAgC_qig05s28KnYOgsVD-osNsLm4ASYw2LhtwhdRF9YRTXPpeEEhH0KrSN5LZZ6IaaY,Egypt,STEM,Biology,High,-يتم بناء الرايبوسومات في حقيقيات النواه في السيتوبلازم,,B,صح,خطأ,,,,0
10675,10674,https://docs.google.com/forms/d/e/1FAIpQLSfZ0zE0i0WEuJpgVMSBFnM0YbKi_1PgpWJ-wojbfPC4FEZJpw/viewscore?chromeless=true&viewscore=AE0zAgC_qig05s28KnYOgsVD-osNsLm4ASYw2LhtwhdRF9YRTXPpeEEhH0KrSN5LZZ6IaaY,Egypt,STEM,Biology,High,في البكتريا يلتف جزئي DNAحول نفسه عدة مرات,,B,داخل النواه,منطقه داخل الخليه,بجوار النواه,,,0
